participant_id,level_name,game_batch,game_id,trial_id,human_conf,human_AI_conf,AI_conf,Ai_calibrated_conf,true_prob,nr_reds_shown,initial_decision,final_decision,outcome,win,points,AI_conf_pre
66d0a55c8583e,level_BP,15,382,16,97,97,92.0,92.0,86.15384615384616,20,Red,Red,Red,1,11,92
66d0a55c8583e,level_BP,15,370,17,81,81,29.0,29.0,33.84615384615385,16,Red,Red,Black,-1,10,46
66d0a55c8583e,level_BP,15,363,18,3,3,19.0,19.0,27.692307692307693,2,Black,Black,Black,1,11,15
66d0a55c8583e,level_BP,15,367,19,9,9,31.0,31.0,43.07692307692308,4,Black,Black,Black,1,12,31
66d0a55c8583e,level_BP,15,371,20,53,53,40.0,40.0,58.46153846153847,9,Red,Black,Black,1,13,46
66d0a55c8583e,level_BP,15,361,21,2,2,8.0,8.0,13.846153846153848,3,Black,Black,Red,-1,12,8
66d0a55c8583e,level_BP,15,375,22,70,70,68.0,68.0,73.84615384615385,11,Red,Red,Red,1,13,62
66d0a55c8583e,level_BP,15,383,23,96,96,92.0,92.0,98.46153846153848,20,Red,Red,Red,1,14,92
66d0a55c8583e,level_BP,15,366,24,41,41,27.0,27.0,18.461538461538463,10,Black,Black,Red,-1,13,31
66d0a55c8583e,level_BP,15,374,25,80,80,58.0,58.0,49.23076923076923,15,Red,Red,Red,1,14,62
66d0a55c8583e,level_BP,15,372,26,60,60,56.0,56.0,41.53846153846154,15,Red,Red,Red,1,15,54
66d0a55dd583e,level_BP,16,-2,0,1,1,,,0.0,0,Black,Black,Black,1,1,0
66d0a55dd583e,level_BP,16,-3,1,70,69,,,60.0,14,Red,Red,Black,-1,0,54
66d0a55dd583e,level_BP,16,401,2,51,52,82.0,82.0,81.53846153846153,13,Red,Red,Red,1,1,69
66d0a55dd583e,level_BP,16,389,3,8,7,31.0,31.0,35.38461538461539,2,Black,Black,Red,-1,0,23
66d0a55dd583e,level_BP,16,397,4,50,51,56.0,56.0,66.15384615384615,10,Red,Red,Red,1,1,54
66d0a55dd583e,level_BP,16,393,5,8,8,56.0,56.0,50.76923076923077,4,Black,Black,Red,-1,0,38
66d0a55dd583e,level_BP,16,403,6,74,81,82.0,82.0,89.23076923076924,15,Red,Red,Red,1,1,77
66d0a55dd583e,level_BP,16,392,7,49,45,41.0,41.0,26.15384615384616,11,Red,Black,Red,-1,0,38
66d0a55dd583e,level_BP,16,396,8,55,55,56.0,56.0,41.53846153846154,12,Red,Red,Black,-1,-1,54
66d0a55dd583e,level_BP,16,390,9,45,44,27.0,27.0,18.461538461538463,8,Black,Black,Red,-1,-2,31
66d0a55dd583e,level_BP,16,385,10,0,1,8.0,8.0,13.846153846153848,0,Black,Black,Black,1,-1,8
66d0a55dd583e,level_BP,16,395,11,15,13,56.0,56.0,58.46153846153847,4,Black,Black,Red,-1,-2,46
66d0a55dd583e,level_BP,16,387,12,6,6,19.0,19.0,27.692307692307693,2,Black,Black,Black,1,-1,15
66d0a55dd583e,level_BP,16,394,13,56,56,40.0,40.0,33.84615384615385,12,Red,Red,Black,-1,-2,46
66d0a55dd583e,level_BP,16,-1,14,100,100,,,100.0,21,Red,Red,Red,1,-1,100
66d0a55dd583e,level_BP,16,404,15,72,72,82.0,82.0,72.3076923076923,18,Red,Red,Red,1,0,85
66d0a55dd583e,level_BP,16,384,16,0,0,8.0,8.0,1.5384615384615383,0,Black,Black,Black,1,1,8
66d0a55dd583e,level_BP,16,402,17,91,91,76.0,76.0,64.61538461538461,19,Red,Red,Red,1,2,77
66d0a55dd583e,level_BP,16,405,18,100,100,86.0,86.0,96.92307692307692,21,Red,Red,Red,1,3,85
66d0a55dd583e,level_BP,16,406,19,100,100,92.0,92.0,86.15384615384616,21,Red,Red,Red,1,4,92
66d0a55dd583e,level_BP,16,399,20,43,43,73.0,73.0,73.84615384615385,9,Black,Black,Red,-1,3,62
66d0a55dd583e,level_BP,16,386,21,7,7,19.0,19.0,3.076923076923077,2,Black,Black,Black,1,4,15
66d0a55dd583e,level_BP,16,388,22,13,13,31.0,31.0,10.76923076923077,4,Black,Black,Black,1,5,23
66d0a55dd583e,level_BP,16,400,23,69,69,82.0,82.0,56.92307692307692,14,Red,Red,Red,1,6,69
66d0a55dd583e,level_BP,16,407,24,96,96,92.0,92.0,98.46153846153848,20,Red,Red,Red,1,7,92
66d0a55dd583e,level_BP,16,398,25,76,76,58.0,58.0,49.23076923076923,17,Red,Red,Black,-1,6,62
66d0a55dd583e,level_BP,16,391,26,15,15,31.0,31.0,43.07692307692308,3,Black,Black,Red,-1,5,31
66d0a56baac5e,level_BP,15,-2,0,0,0,,,0.0,0,Black,Black,Black,1,1,0
66d0a56baac5e,level_BP,15,-3,1,69,69,,,60.0,14,Red,Red,Black,-1,0,54
66d0a56baac5e,level_BP,15,366,2,56,34,24.0,24.0,18.461538461538463,10,Red,Black,Black,1,1,31
66d0a56baac5e,level_BP,15,380,3,4,66,56.0,56.0,72.3076923076923,20,Red,Red,Black,-1,0,85
66d0a56baac5e,level_BP,15,381,4,90,90,86.0,86.0,96.92307692307692,20,Red,Red,Red,1,1,85
66d0a56baac5e,level_BP,15,373,5,31,31,73.0,73.0,66.15384615384615,9,Black,Black,Red,-1,0,54
66d0a56baac5e,level_BP,15,379,6,70,70,82.0,82.0,89.23076923076924,17,Red,Red,Red,1,1,77
66d0a56baac5e,level_BP,15,360,7,67,62,24.0,24.0,1.5384615384615383,0,Red,Red,Black,-1,0,8
66d0a56baac5e,level_BP,15,372,8,79,79,58.0,58.0,41.53846153846154,15,Red,Red,Black,-1,-1,54
66d0a56baac5e,level_BP,15,368,9,78,78,29.0,29.0,26.15384615384616,10,Red,Red,Black,-1,-2,38
66d0a56baac5e,level_BP,15,377,10,75,75,76.0,76.0,81.53846153846153,13,Red,Red,Black,-1,-3,69
66d0a56baac5e,level_BP,15,375,11,29,29,73.0,73.0,73.84615384615385,11,Black,Black,Black,1,-2,62
66d0a56baac5e,level_BP,15,362,12,8,8,19.0,19.0,3.076923076923077,1,Black,Black,Black,1,-1,15
66d0a56baac5e,level_BP,15,374,13,75,75,58.0,58.0,49.23076923076923,15,Red,Red,Red,1,0,62
66d0a56baac5e,level_BP,15,-1,14,100,100,,,100.0,21,Red,Red,Red,1,1,100
66d0a56baac5e,level_BP,15,369,15,9,9,56.0,56.0,50.76923076923077,5,Black,Black,Black,1,2,38
66d0a56baac5e,level_BP,15,371,16,56,42,40.0,40.0,58.46153846153847,9,Red,Black,Red,-1,1,46
66d0a56baac5e,level_BP,15,383,17,93,93,92.0,92.0,98.46153846153848,20,Red,Red,Red,1,2,92
66d0a56baac5e,level_BP,15,361,18,4,4,8.0,8.0,13.846153846153848,3,Black,Black,Black,1,3,8
66d0a56baac5e,level_BP,15,367,19,3,3,31.0,31.0,43.07692307692308,4,Black,Black,Red,-1,2,31
66d0a56baac5e,level_BP,15,376,20,90,90,76.0,76.0,56.92307692307692,18,Red,Red,Red,1,3,69
66d0a56baac5e,level_BP,15,364,21,19,19,31.0,31.0,10.76923076923077,4,Black,Black,Black,1,4,23
66d0a56baac5e,level_BP,15,365,22,7,7,31.0,31.0,35.38461538461539,3,Black,Black,Black,1,5,23
66d0a56baac5e,level_BP,15,378,23,90,90,76.0,76.0,64.61538461538461,18,Red,Red,Red,1,6,77
66d0a56baac5e,level_BP,15,382,24,73,73,82.0,82.0,86.15384615384616,20,Red,Black,Red,-1,5,92
66d0a56baac5e,level_BP,15,363,25,2,2,19.0,19.0,27.692307692307693,2,Black,Black,Black,1,6,15
66d0a56baac5e,level_BP,15,370,26,79,79,29.0,29.0,33.84615384615385,16,Red,Red,Black,-1,5,46
66d0a5763c6ef,level_BP,1,-2,0,0,0,,,0.0,0,Black,Black,Black,1,1,0
66d0a5763c6ef,level_BP,1,-3,1,79,64,,,60.0,14,Red,Red,Black,-1,0,54
66d0a5763c6ef,level_BP,1,37,2,44,63,73.0,73.0,66.15384615384615,9,Black,Red,Black,-1,-1,54
66d0a5763c6ef,level_BP,1,40,3,71,71,82.0,82.0,56.92307692307692,14,Red,Red,Black,-1,-2,69
66d0a5763c6ef,level_BP,1,26,4,62,18,24.0,24.0,3.076923076923077,1,Black,Black,Black,1,-1,15
66d0a5763c6ef,level_BP,1,33,5,32,32,41.0,41.0,50.76923076923077,7,Red,Black,Red,-1,-2,38
66d0a5763c6ef,level_BP,1,31,6,40,30,27.0,27.0,43.07692307692308,7,Black,Black,Red,-1,-3,31
66d0a5763c6ef,level_BP,1,30,7,24,24,31.0,31.0,18.461538461538463,8,Black,Black,Black,1,-2,31
66d0a5763c6ef,level_BP,1,34,8,50,50,56.0,56.0,33.84615384615385,12,Black,Red,Black,-1,-3,46
66d0a5763c6ef,level_BP,1,27,9,3,3,19.0,19.0,27.692307692307693,3,Black,Black,Black,1,-2,15
66d0a5763c6ef,level_BP,1,25,10,9,9,8.0,8.0,13.846153846153848,2,Black,Black,Black,1,-1,8
66d0a5763c6ef,level_BP,1,43,11,88,88,76.0,76.0,89.23076923076924,17,Red,Red,Red,1,0,77
66d0a5763c6ef,level_BP,1,35,12,13,23,56.0,56.0,58.46153846153847,6,Black,Red,Red,1,1,46
66d0a5763c6ef,level_BP,1,38,13,39,77,73.0,73.0,49.23076923076923,17,Black,Red,Black,-1,0,62
66d0a5763c6ef,level_BP,1,-1,14,100,100,,,100.0,21,Red,Red,Red,1,1,100
66d0a5763c6ef,level_BP,1,45,15,92,92,86.0,86.0,96.92307692307692,19,Red,Red,Red,1,2,85
66d0a5763c6ef,level_BP,1,24,16,99,1,29.0,29.0,1.5384615384615383,1,Red,Black,Black,1,3,8
66d0a5763c6ef,level_BP,1,41,17,56,73,82.0,82.0,81.53846153846153,12,Red,Red,Red,1,4,69
66d0a5763c6ef,level_BP,1,28,18,28,28,17.0,17.0,10.76923076923077,5,Black,Black,Red,-1,3,23
66d0a5763c6ef,level_BP,1,42,19,89,89,76.0,76.0,64.61538461538461,20,Red,Red,Red,1,4,77
66d0a5763c6ef,level_BP,1,46,20,93,93,92.0,92.0,86.15384615384616,20,Red,Red,Red,1,5,92
66d0a5763c6ef,level_BP,1,32,21,60,60,40.0,40.0,26.15384615384616,13,Black,Black,Red,-1,4,38
66d0a5763c6ef,level_BP,1,47,22,93,93,92.0,92.0,98.46153846153848,20,Red,Red,Red,1,5,92
66d0a5763c6ef,level_BP,1,44,23,73,73,82.0,82.0,72.3076923076923,18,Red,Red,Red,1,6,85
66d0a5763c6ef,level_BP,1,36,24,69,69,56.0,56.0,41.53846153846154,16,Black,Red,Red,1,7,54
66d0a5763c6ef,level_BP,1,39,25,70,70,68.0,68.0,73.84615384615385,10,Red,Red,Red,1,8,62
66d0a5763c6ef,level_BP,1,29,26,7,7,31.0,31.0,35.38461538461539,3,Black,Black,Black,1,9,23
66d0a5afac809,level_BP,15,-2,0,0,0,,,0.0,0,Black,Black,Black,1,1,0
66d0a5afac809,level_BP,15,-3,1,81,81,,,60.0,14,Red,Red,Red,1,2,54
66d0a5afac809,level_BP,15,380,2,93,96,86.0,86.0,72.3076923076923,20,Red,Red,Red,1,3,85
66d0a5afac809,level_BP,15,366,3,53,53,24.0,24.0,18.461538461538463,10,Red,Red,Black,-1,2,31
66d0a5afac809,level_BP,15,362,4,0,0,19.0,19.0,3.076923076923077,1,Black,Black,Black,1,3,15
66d0a5afac809,level_BP,15,361,5,44,13,17.0,17.0,13.846153846153848,3,Red,Black,Black,1,4,8
66d0a5afac809,level_BP,15,360,6,0,0,8.0,8.0,1.5384615384615383,0,Black,Black,Black,1,5,8
66d0a5afac809,level_BP,15,382,7,93,100,92.0,92.0,86.15384615384616,20,Red,Red,Black,-1,4,92
66d0a5afac809,level_BP,15,376,8,84,84,76.0,76.0,56.92307692307692,18,Red,Red,Red,1,5,69
66d0a5afac809,level_BP,15,379,9,80,80,76.0,76.0,89.23076923076924,17,Red,Red,Red,1,6,77
66d0a5afac809,level_BP,15,369,10,1,1,56.0,56.0,50.76923076923077,5,Black,Black,Black,1,7,38
66d0a5afac809,level_BP,15,363,11,0,0,19.0,19.0,27.692307692307693,2,Black,Black,Black,1,8,15
66d0a5afac809,level_BP,15,381,12,50,88,82.0,82.0,96.92307692307692,20,Red,Red,Red,1,9,85
66d0a5afac809,level_BP,15,374,13,74,74,68.0,68.0,49.23076923076923,15,Red,Red,Black,-1,8,62
66d0a5afac809,level_BP,15,-1,14,100,100,,,100.0,21,Red,Red,Red,1,9,100
66d0a5afac809,level_BP,15,378,15,50,82,82.0,82.0,64.61538461538461,18,Red,Red,Red,1,10,77
66d0a5afac809,level_BP,15,383,16,94,94,92.0,92.0,98.46153846153848,20,Red,Red,Red,1,11,92
66d0a5afac809,level_BP,15,370,17,74,74,40.0,40.0,33.84615384615385,16,Red,Red,Black,-1,10,46
66d0a5afac809,level_BP,15,367,18,1,1,31.0,31.0,43.07692307692308,4,Black,Black,Black,1,11,31
66d0a5afac809,level_BP,15,371,19,29,29,56.0,56.0,58.46153846153847,9,Black,Black,Red,-1,10,46
66d0a5afac809,level_BP,15,372,20,72,72,56.0,56.0,41.53846153846154,15,Red,Red,Black,-1,9,54
66d0a5afac809,level_BP,15,364,21,2,2,31.0,31.0,10.76923076923077,4,Black,Black,Black,1,10,23
66d0a5afac809,level_BP,15,377,22,50,50,82.0,82.0,81.53846153846153,13,Red,Red,Red,1,11,69
66d0a5afac809,level_BP,15,375,23,50,50,68.0,68.0,73.84615384615385,11,Red,Red,Red,1,12,62
66d0a5afac809,level_BP,15,373,24,29,29,73.0,73.0,66.15384615384615,9,Black,Black,Black,1,13,54
66d0a5afac809,level_BP,15,365,25,3,3,31.0,31.0,35.38461538461539,3,Black,Black,Black,1,14,23
66d0a5afac809,level_BP,15,368,26,51,51,40.0,40.0,26.15384615384616,10,Red,Red,Black,-1,13,38
66d0a5bf69feb,level_BP,12,-2,0,36,28,,,0.0,0,Black,Black,Black,1,1,0
66d0a5bf69feb,level_BP,12,-3,1,72,72,,,60.0,14,Red,Red,Black,-1,0,54
66d0a5bf69feb,level_BP,12,308,2,94,94,86.0,86.0,72.3076923076923,19,Red,Red,Red,1,1,85
66d0a5bf69feb,level_BP,12,302,3,51,50,68.0,68.0,49.23076923076923,12,Red,Red,Black,-1,0,62
66d0a5bf69feb,level_BP,12,307,4,73,73,82.0,82.0,89.23076923076924,15,Red,Red,Red,1,1,77
66d0a5bf69feb,level_BP,12,288,5,8,8,8.0,8.0,1.5384615384615383,1,Black,Black,Black,1,2,8
66d0a5bf69feb,level_BP,12,293,6,8,8,31.0,31.0,35.38461538461539,3,Black,Black,Black,1,3,23
66d0a5bf69feb,level_BP,12,303,7,41,41,73.0,73.0,73.84615384615385,9,Red,Red,Black,-1,2,62
66d0a5bf69feb,level_BP,12,310,8,72,72,82.0,82.0,86.15384615384616,18,Red,Red,Red,1,3,92
66d0a5bf69feb,level_BP,12,305,9,58,58,82.0,82.0,81.53846153846153,12,Red,Red,Red,1,4,69
66d0a5bf69feb,level_BP,12,306,10,75,75,76.0,76.0,64.61538461538461,18,Red,Red,Red,1,5,77
66d0a5bf69feb,level_BP,12,301,11,19,19,56.0,56.0,66.15384615384615,7,Black,Black,Red,-1,4,54
66d0a5bf69feb,level_BP,12,309,12,86,86,86.0,86.0,96.92307692307692,20,Red,Red,Red,1,5,85
66d0a5bf69feb,level_BP,12,290,13,15,15,19.0,19.0,3.076923076923077,2,Black,Black,Black,1,6,15
66d0a5bf69feb,level_BP,12,-1,14,100,100,,,100.0,21,Red,Red,Red,1,7,100
66d0a5bf69feb,level_BP,12,296,15,62,62,40.0,40.0,26.15384615384616,7,Red,Red,Black,-1,6,38
66d0a5bf69feb,level_BP,12,298,16,70,70,40.0,40.0,33.84615384615385,15,Red,Red,Black,-1,5,46
66d0a5bf69feb,level_BP,12,311,17,92,92,92.0,92.0,98.46153846153848,20,Red,Red,Red,1,6,92
66d0a5bf69feb,level_BP,12,292,18,19,19,31.0,31.0,10.76923076923077,6,Black,Black,Black,1,7,23
66d0a5bf69feb,level_BP,12,295,19,19,19,31.0,31.0,43.07692307692308,4,Black,Black,Red,-1,6,31
66d0a5bf69feb,level_BP,12,304,20,92,92,76.0,76.0,56.92307692307692,20,Red,Red,Red,1,7,69
66d0a5bf69feb,level_BP,12,297,21,29,29,41.0,41.0,50.76923076923077,5,Black,Black,Red,-1,6,38
66d0a5bf69feb,level_BP,12,299,22,35,35,56.0,56.0,58.46153846153847,6,Black,Black,Red,-1,5,46
66d0a5bf69feb,level_BP,12,294,23,38,38,27.0,27.0,18.461538461538463,8,Red,Red,Black,-1,4,31
66d0a5bf69feb,level_BP,12,300,24,34,34,73.0,73.0,41.53846153846154,10,Black,Red,Black,-1,3,54
66d0a5bf69feb,level_BP,12,291,25,7,7,19.0,19.0,27.692307692307693,1,Black,Black,Black,1,4,15
66d0a5bf69feb,level_BP,12,289,26,0,0,8.0,8.0,13.846153846153848,0,Black,Black,Red,-1,3,8
66d0a5bf94a72,level_BP,4,-2,0,8,0,,,0.0,0,Black,Black,Black,1,1,0
66d0a5bf94a72,level_BP,4,-3,1,64,66,,,60.0,14,Red,Red,Black,-1,0,54
66d0a5bf94a72,level_BP,4,104,2,53,47,40.0,40.0,26.15384615384616,8,Black,Black,Black,1,1,38
66d0a5bf94a72,level_BP,4,97,3,1,2,8.0,8.0,13.846153846153848,0,Black,Black,Black,1,2,8
66d0a5bf94a72,level_BP,4,109,4,45,57,73.0,73.0,66.15384615384615,11,Red,Red,Red,1,3,54
66d0a5bf94a72,level_BP,4,114,5,74,77,82.0,82.0,64.61538461538461,18,Red,Red,Red,1,4,77
66d0a5bf94a72,level_BP,4,96,6,2,2,8.0,8.0,1.5384615384615383,1,Black,Black,Black,1,5,8
66d0a5bf94a72,level_BP,4,99,7,2,10,19.0,19.0,27.692307692307693,2,Black,Black,Black,1,6,15
66d0a5bf94a72,level_BP,4,110,8,81,62,58.0,58.0,49.23076923076923,18,Red,Red,Black,-1,5,62
66d0a5bf94a72,level_BP,4,106,9,41,48,56.0,56.0,33.84615384615385,11,Black,Red,Red,1,6,46
66d0a5bf94a72,level_BP,4,119,10,92,92,92.0,92.0,98.46153846153848,20,Red,Red,Red,1,7,92
66d0a5bf94a72,level_BP,4,112,11,84,80,76.0,76.0,56.92307692307692,18,Red,Red,Red,1,8,69
66d0a5bf94a72,level_BP,4,117,12,84,84,86.0,86.0,96.92307692307692,19,Red,Red,Red,1,9,85
66d0a5bf94a72,level_BP,4,103,13,2,2,31.0,31.0,43.07692307692308,1,Black,Black,Red,-1,8,31
66d0a5bf94a72,level_BP,4,-1,14,89,97,,,100.0,21,Red,Black,Red,-1,7,100
66d0a5bf94a72,level_BP,4,102,15,57,14,24.0,24.0,18.461538461538463,5,Black,Black,Black,1,8,31
66d0a5bf94a72,level_BP,4,111,16,43,58,73.0,73.0,73.84615384615385,9,Red,Red,Black,-1,7,62
66d0a5bf94a72,level_BP,4,116,17,81,81,86.0,86.0,72.3076923076923,19,Red,Red,Red,1,8,85
66d0a5bf94a72,level_BP,4,107,18,19,52,56.0,56.0,58.46153846153847,6,Black,Black,Black,1,9,46
66d0a5bf94a72,level_BP,4,101,19,19,26,31.0,31.0,35.38461538461539,4,Black,Black,Black,1,10,23
66d0a5bf94a72,level_BP,4,98,20,6,12,19.0,19.0,3.076923076923077,2,Black,Black,Black,1,11,15
66d0a5bf94a72,level_BP,4,108,21,75,69,58.0,58.0,41.53846153846154,18,Red,Red,Red,1,12,54
66d0a5bf94a72,level_BP,4,113,22,62,71,82.0,82.0,81.53846153846153,13,Red,Red,Red,1,13,69
66d0a5bf94a72,level_BP,4,100,23,19,26,31.0,31.0,10.76923076923077,6,Black,Black,Black,1,14,23
66d0a5bf94a72,level_BP,4,105,24,34,38,41.0,41.0,50.76923076923077,5,Black,Red,Black,-1,13,38
66d0a5bf94a72,level_BP,4,115,25,75,75,76.0,76.0,89.23076923076924,16,Red,Red,Red,1,14,77
66d0a5bf94a72,level_BP,4,118,26,82,86,92.0,92.0,86.15384615384616,20,Red,Red,Red,1,15,92
66d0a5cb92412,level_BP,15,-2,0,0,0,,,0.0,0,Black,Black,Black,1,1,0
66d0a5cb92412,level_BP,15,-3,1,72,72,,,60.0,14,Red,Red,Red,1,2,54
66d0a5cb92412,level_BP,15,381,2,99,99,86.0,86.0,96.92307692307692,20,Red,Red,Red,1,3,85
66d0a5cb92412,level_BP,15,361,3,8,8,8.0,8.0,13.846153846153848,3,Black,Black,Black,1,4,8
66d0a5cb92412,level_BP,15,367,4,8,9,31.0,31.0,43.07692307692308,4,Black,Black,Black,1,5,31
66d0a5cb92412,level_BP,15,369,5,14,14,56.0,56.0,50.76923076923077,5,Black,Black,Black,1,6,38
66d0a5cb92412,level_BP,15,370,6,85,85,29.0,29.0,33.84615384615385,16,Red,Red,Black,-1,5,46
66d0a5cb92412,level_BP,15,375,7,50,50,73.0,73.0,73.84615384615385,11,Black,Black,Red,-1,4,62
66d0a5cb92412,level_BP,15,378,8,83,81,76.0,76.0,64.61538461538461,18,Red,Red,Black,-1,3,77
66d0a5cb92412,level_BP,15,377,9,68,68,82.0,82.0,81.53846153846153,13,Red,Red,Black,-1,2,69
66d0a5cb92412,level_BP,15,379,10,76,76,76.0,76.0,89.23076923076924,17,Red,Red,Red,1,3,77
66d0a5cb92412,level_BP,15,380,11,97,97,86.0,86.0,72.3076923076923,20,Red,Red,Black,-1,2,85
66d0a5cb92412,level_BP,15,360,12,100,1,29.0,29.0,1.5384615384615383,0,Black,Black,Black,1,3,8
66d0a5cb92412,level_BP,15,363,13,7,7,19.0,19.0,27.692307692307693,2,Black,Black,Black,1,4,15
66d0a5cb92412,level_BP,15,-1,14,100,100,,,100.0,21,Red,Red,Red,1,5,100
66d0a5cb92412,level_BP,15,364,15,22,22,31.0,31.0,10.76923076923077,4,Black,Black,Black,1,6,23
66d0a5cb92412,level_BP,15,362,16,2,2,19.0,19.0,3.076923076923077,1,Black,Black,Black,1,7,15
66d0a5cb92412,level_BP,15,374,17,65,65,68.0,68.0,49.23076923076923,15,Red,Red,Red,1,8,62
66d0a5cb92412,level_BP,15,368,18,52,52,40.0,40.0,26.15384615384616,10,Red,Red,Black,-1,7,38
66d0a5cb92412,level_BP,15,372,19,68,68,56.0,56.0,41.53846153846154,15,Red,Red,Red,1,8,54
66d0a5cb92412,level_BP,15,373,20,34,34,73.0,73.0,66.15384615384615,9,Black,Black,Red,-1,7,54
66d0a5cb92412,level_BP,15,371,21,50,50,40.0,40.0,58.46153846153847,9,Red,Black,Black,1,8,46
66d0a5cb92412,level_BP,15,383,22,98,98,92.0,92.0,98.46153846153848,20,Red,Red,Red,1,9,92
66d0a5cb92412,level_BP,15,376,23,96,96,76.0,76.0,56.92307692307692,18,Red,Red,Red,1,10,69
66d0a5cb92412,level_BP,15,366,24,50,50,27.0,27.0,18.461538461538463,10,Black,Black,Black,1,11,31
66d0a5cb92412,level_BP,15,365,25,7,7,31.0,31.0,35.38461538461539,3,Black,Black,Black,1,12,23
66d0a5cb92412,level_BP,15,382,26,97,97,92.0,92.0,86.15384615384616,20,Red,Red,Red,1,13,92
66d0a5d4348dd,level_BP,17,-2,0,0,0,,,0.0,0,Black,Black,Black,1,1,0
66d0a5d4348dd,level_BP,17,-3,1,28,30,,,60.0,14,Black,Black,Red,-1,0,54
66d0a5d4348dd,level_BP,17,417,2,17,23,56.0,56.0,50.76923076923077,5,Black,Red,Red,1,1,38
66d0a5d4348dd,level_BP,17,425,3,43,51,73.0,73.0,81.53846153846153,13,Black,Red,Red,1,2,69
66d0a5d4348dd,level_BP,17,409,4,0,0,8.0,8.0,13.846153846153848,0,Black,Black,Black,1,3,8
66d0a5d4348dd,level_BP,17,429,5,2,2,56.0,56.0,96.92307692307692,19,Black,Black,Red,-1,2,85
66d0a5d4348dd,level_BP,17,423,6,50,54,68.0,68.0,73.84615384615385,9,Red,Red,Black,-1,1,62
66d0a5d4348dd,level_BP,17,428,7,2,7,56.0,56.0,72.3076923076923,20,Red,Red,Red,1,2,85
66d0a5d4348dd,level_BP,17,424,8,1,44,56.0,56.0,56.92307692307692,19,Red,Red,Red,1,3,69
66d0a5d4348dd,level_BP,17,414,9,30,30,27.0,27.0,18.461538461538463,7,Red,Black,Black,1,4,31
66d0a5d4348dd,level_BP,17,412,10,43,41,17.0,17.0,10.76923076923077,6,Red,Black,Black,1,5,23
66d0a5d4348dd,level_BP,17,411,11,3,3,19.0,19.0,27.692307692307693,2,Red,Black,Black,1,6,15
66d0a5d4348dd,level_BP,17,430,12,92,92,92.0,92.0,86.15384615384616,20,Red,Red,Red,1,7,92
66d0a5d4348dd,level_BP,17,413,13,28,28,17.0,17.0,35.38461538461539,5,Black,Black,Black,1,8,23
66d0a5d4348dd,level_BP,17,-1,14,100,100,,,100.0,21,Red,Red,Red,1,9,100
66d0a5d4348dd,level_BP,17,426,15,88,88,76.0,76.0,64.61538461538461,17,Red,Red,Black,-1,8,77
66d0a5d4348dd,level_BP,17,418,16,50,50,40.0,40.0,33.84615384615385,11,Red,Black,Red,-1,7,46
66d0a5d4348dd,level_BP,17,410,17,2,2,19.0,19.0,3.076923076923077,1,Black,Black,Black,1,8,15
66d0a5d4348dd,level_BP,17,408,18,2,2,8.0,8.0,1.5384615384615383,1,Black,Black,Black,1,9,8
66d0a5d4348dd,level_BP,17,416,19,50,50,40.0,40.0,26.15384615384616,13,Red,Red,Black,-1,8,38
66d0a5d4348dd,level_BP,17,427,20,42,42,73.0,73.0,89.23076923076924,15,Black,Red,Red,1,9,77
66d0a5d4348dd,level_BP,17,421,21,45,45,73.0,73.0,66.15384615384615,9,Red,Red,Black,-1,8,54
66d0a5d4348dd,level_BP,17,415,22,20,20,31.0,31.0,43.07692307692308,4,Black,Black,Black,1,9,31
66d0a5d4348dd,level_BP,17,420,23,50,50,56.0,56.0,41.53846153846154,13,Red,Red,Red,1,10,54
66d0a5d4348dd,level_BP,17,422,24,74,74,68.0,68.0,49.23076923076923,15,Red,Red,Black,-1,9,62
66d0a5d4348dd,level_BP,17,419,25,30,30,56.0,56.0,58.46153846153847,5,Red,Black,Black,1,10,46
66d0a5d4348dd,level_BP,17,431,26,96,96,92.0,92.0,98.46153846153848,20,Black,Red,Red,1,11,92
66d0a5e98af30,level_BP,16,-2,0,0,0,,,0.0,0,Black,Black,Black,1,1,0
66d0a5e98af30,level_BP,16,-3,1,70,70,,,60.0,14,Red,Red,Red,1,2,54
66d0a5e98af30,level_BP,16,392,2,50,50,40.0,40.0,26.15384615384616,11,Red,Black,Black,1,3,38
66d0a5e98af30,level_BP,16,403,3,70,70,82.0,82.0,89.23076923076924,15,Red,Red,Red,1,4,77
66d0a5e98af30,level_BP,16,404,4,70,70,82.0,82.0,72.3076923076923,18,Red,Red,Black,-1,3,85
66d0a5e98af30,level_BP,16,388,5,27,25,17.0,17.0,10.76923076923077,4,Black,Black,Black,1,4,23
66d0a5e98af30,level_BP,16,397,6,52,52,56.0,56.0,66.15384615384615,10,Red,Red,Red,1,5,54
66d0a5e98af30,level_BP,16,396,7,47,47,73.0,73.0,41.53846153846154,12,Black,Black,Red,-1,4,54
66d0a5e98af30,level_BP,16,394,8,52,44,40.0,40.0,33.84615384615385,12,Black,Black,Black,1,5,46
66d0a5e98af30,level_BP,16,398,9,72,72,68.0,68.0,49.23076923076923,17,Red,Red,Black,-1,4,62
66d0a5e98af30,level_BP,16,391,10,19,19,31.0,31.0,43.07692307692308,3,Black,Black,Black,1,5,31
66d0a5e98af30,level_BP,16,386,11,16,16,19.0,19.0,3.076923076923077,2,Black,Black,Black,1,6,15
66d0a5e98af30,level_BP,16,400,12,60,80,82.0,82.0,56.92307692307692,14,Red,Red,Red,1,7,69
